voltage_v,current_a,frequency_hz,temperature_c,dc_link_voltage_v,thd_percent,active_power_w,anomaly_type,label
229.46612733276294,12.364587958580772,50.05517768691928,43.251525246789676,695.1606512020652,2.7925815204179534,2607.7843643424326,normal,0
262.10219678556194,9.82775146400558,50.07720378133973,41.405146235834756,702.5396474789759,2.6198505641733094,2348.9206977608383,overvoltage,1
225.50588067382685,8.06369222564869,49.97813979990784,42.68204994017333,695.5448991922959,2.530806294541118,1740.7538235130473,normal,0
237.06746354479446,11.884237264707606,50.01372748507583,39.38545899109536,684.1960542524245,1.6217729827324963,2520.669420948653,normal,0
231.5963881216443,10.69929572878972,50.00422087736012,41.51499703263916,710.7768717667783,2.9989004314157395,2183.9798060438716,normal,0
229.48877102829505,8.88363982883282,49.995620847066775,33.37127878752972,706.3233867104526,1.9959253204285259,1924.9794062271699,normal,0
294.81716232400237,9.62227366009841,49.965020001899646,41.283043238460316,698.1030238242029,3.179789711759508,2522.255414179637,overvoltage,1
231.91071885011664,12.312843706276274,49.946814824257636,44.23849570047872,691.7315380487947,1.7929760326835311,2644.1754643915415,normal,0
230.95820079137368,9.79297361681922,50.05588041540178,42.40774320692269,713.0505873564892,2.0078943871525947,1980.798618637575,normal,0
232.5385203890836,10.024020282620207,50.00281886465954,38.97593844860532,695.5070589967924,1.6339611935527238,2192.56437893641,normal,0
227.56733316857424,11.764688487069536,50.028655529634,71.23661562552145,696.8978166766718,2.4097568712363127,2410.8070375145458,temperature_anomaly,1
227.48343167146245,10.507225949570621,49.923089561232025,44.43115811811397,712.151303865883,3.2188293166323625,2214.026336666929,normal,0
233.3179801097219,10.446121168663435,49.99603605632527,38.24876654848211,697.2939911705311,2.0176310142741922,2207.8730967777406,normal,0
154.4051750729559,15.280204282870441,50.01132395677397,40.696151415059205,706.9552788621285,3.210895003898811,2302.375643800433,voltage_sag,1
232.53644932544557,7.753958216320676,50.00902293988914,39.975457109515254,703.8250537891473,2.1234903396306457,1768.9864617182702,normal,0
228.99317789564407,10.707953014435486,48.98113347037729,43.14244354308441,702.757395362891,13.27707938870462,2203.153285885132,false_data_injection,1
229.18797873396892,12.177105860018163,50.013051632982155,46.29116916416294,700.8118186861914,2.829491616922692,2531.723689778521,normal,0
234.9279808803087,9.892310633524804,50.00231607639308,42.866629150077266,704.9483483502886,2.2110830273176227,2140.870824968109,normal,0
256.44522117810266,10.892088209533917,49.97812896664984,41.25146543898573,740.2088905406557,2.4289962239537664,2463.7291659330335,sensor_bias_attack,1
232.52546020067018,9.251150272144947,49.97558553473983,40.58512899001565,689.9537948607764,2.703662863251773,1974.5157395470933,normal,0
229.07196038083927,9.177362064576338,50.00540460412337,40.24391308619098,689.3766584750833,1.8980118490987918,1903.1196485400105,normal,0
228.90359121765732,9.848709356356109,50.019061852369546,47.57131325718973,715.4037829155423,3.114788044427354,2047.8980017527815,normal,0
227.9039586920455,23.619533152731343,49.98766008277988,55.86859063434166,691.8446056126597,1.5145503674021679,4793.574175980029,current_spike,1
237.0135353575165,10.177550158509751,49.98258576145117,42.06209457078727,698.71230477444,1.4769071996048366,2331.4922198265426,normal,0
227.11258218895674,10.25785140833248,49.93380627539968,39.51644802750839,698.9459561482363,2.5276939081298067,2034.5376135072656,normal,0
228.623974145182,10.58338637209166,50.01240411553979,38.37533541605055,690.4085891684712,1.2332294186529686,2175.793497466936,normal,0
238.71520150772122,10.389853149288191,49.94513995434223,46.323261691137986,701.259495282821,2.682674250376515,2203.6768686419105,normal,0
231.34497219791947,9.169496612045958,50.02937361153888,41.88896813853577,697.1454138122409,1.7429392091202875,1910.763142693366,normal,0
235.57848442286993,7.797161571487477,49.93428061759254,38.72835957646095,703.453016007034,3.111751850554113,1640.1926663779007,normal,0
233.1177608289022,9.722762093950482,49.995654313038195,59.49303846965049,712.2401172432873,2.680000017179154,2053.0318256273436,temperature_anomaly,1
238.13223658165498,11.506692839103259,49.99165604007867,38.11749794915986,696.9773914991147,3.0772272314770692,2501.2109037559744,normal,0
230.76772055031267,9.478049801036626,49.93367793132659,41.279807803804786,703.2406533688388,2.6407590305128528,1984.8475798140848,normal,0
228.2117333010315,10.26258324525616,49.983577603446626,45.042911061542775,696.8171056265533,2.440710676063887,2155.8876924408546,normal,0
228.9693928435229,9.468643214162055,49.99262856730989,42.295933744434,695.0209502332017,2.2222324797855766,2043.544501645062,normal,0
226.93813094145997,10.70023011020001,50.010108078832275,43.96726487045427,709.9981495620543,3.9234508204477425,2200.758104708622,normal,0
230.0351492531581,10.996477298929051,50.02593715723256,42.17433952240162,688.7121324994088,2.9040154037554613,2235.9536432194386,normal,0
237.25341660834934,10.991348252383316,50.04403180705205,45.48845619635621,702.8123461992056,1.536023495678453,2437.7649885715846,normal,0
230.20301377418812,10.421757833898377,50.02118047036347,41.53322072254286,699.9017415735522,2.1574111838062935,2240.123680870342,normal,0
230.2837775988731,10.396465306787178,50.01553947731197,40.840314879400054,703.052269049892,2.3368946101791965,2167.895602123406,normal,0
227.36941766549722,11.018639843242084,49.98149815033233,45.78907373034307,701.2481637506427,1.8580965189033471,2348.5924658126155,normal,0
231.8648039393629,9.87417113466036,49.98911244402275,39.98506119872438,713.2659623246524,2.794675007936857,2069.002351634509,normal,0
225.45573567261937,10.749458111066035,49.973645060884444,40.23027378261009,697.4663408966012,2.741600468308561,2088.9969016283258,normal,0
231.2335157540479,8.737686613624213,50.0305323670201,38.404062897927844,699.3689683163204,2.295619210169693,1786.233809241754,normal,0
235.64262892102354,10.7231521778557,50.0163644079652,45.74007314069627,683.680314625984,2.5110647544866773,2436.6527267063943,normal,0
229.50967130442646,9.736442617699101,49.964188809204366,39.82638769794601,703.7827582388724,3.3577297796111667,1989.1440808057464,normal,0
233.70574216493083,8.862787596589147,49.99115097397396,48.86861173453965,706.1096173973897,1.8571141942206284,1893.3899420084413,normal,0
224.75444591154942,10.534007873369214,49.92789150331868,40.96441035342098,710.2500823380655,2.9424582498214145,2106.1098451446464,normal,0
230.27803833808701,10.780887313188673,50.00343065775791,38.60398313176127,705.1946488982362,2.953486516486152,2265.706295948055,normal,0
222.04932935810547,11.419269832860891,49.979083506598855,41.72820675333307,704.9820021205007,1.6795821614413198,2360.1648393014834,normal,0
232.529522930068,11.671386219180363,49.954654005939176,43.65577388026941,704.4424597697756,2.8323358082419405,2531.4681393706996,normal,0
230.8114561583306,10.470708492485379,49.992621048597094,39.72359544143295,695.8001436886697,2.5605545146332327,2211.2716536672297,normal,0
224.78773421281366,24.10755567522658,50.05457131814809,53.02522335344503,694.8400048947411,1.8904026970204093,5173.673234953891,current_spike,1
230.39539528103245,11.230824021080158,49.96361748495009,46.921429663226554,705.4429193735397,2.4782544976755525,2397.62643922236,normal,0
235.08976004891255,9.653662145476607,50.04377811005222,44.0063512818279,699.2127204501325,2.465108424849929,2221.810335294689,normal,0
283.1282388354641,10.171961402377235,49.91191098203706,40.94875393154064,696.1686571773428,2.6112441312285837,2632.8160175661774,overvoltage,1
228.14583677964438,10.431384873655812,49.97200645348952,42.741533187100465,704.1085614625346,2.514964880107911,2163.306924835642,normal,0
228.04377629179163,10.514195774791887,50.05185455189244,41.47207752579157,697.7330116648345,2.8720554672158496,2182.708263444948,normal,0
226.7667909258582,10.636675747757977,49.97009914686545,37.95667205510822,699.9611409871469,3.367189371581452,2195.857874763899,normal,0
231.22925365886988,11.098094229249064,50.035896687797255,43.9863239895484,699.6165197123153,2.1615131108183143,2303.6506274228827,normal,0
229.89316779142973,12.289163164530432,50.06344331966885,38.69841701551961,697.7348210427394,3.551660091015361,2563.700398648408,normal,0
182.7747914737529,13.630041620812145,49.94182828813924,38.569546963054606,712.0456447585036,2.863115034964534,2284.7115698570383,voltage_sag,1
226.81386122346032,11.443033081177482,50.011509418870574,43.217762654585954,712.3215151029793,2.1489788263894867,2390.2345576344096,normal,0
233.69593820979506,10.50399610008399,50.07699747239081,40.344223870634245,691.2649513299224,1.658244439296651,2190.8171843571695,normal,0
231.56898598474197,8.923113828556367,50.02918503967674,40.92062523815656,707.5559900766161,2.648936359013832,1932.6662980683907,normal,0
230.9631380274945,8.964795617551527,50.01215175470596,38.402999895159546,687.504551458578,2.7147499905118573,1924.8770225742005,normal,0
226.84874016995437,8.849934790018878,50.02182761372484,46.03998981291329,708.4785199684967,2.7198634002247144,1890.4037098077556,normal,0
232.72747880664164,10.492978707039347,50.06248550793811,38.627689196343695,697.7009106964207,2.0639627125138396,2270.196354880103,normal,0
230.35737178809885,11.894551287819835,49.93836670926499,41.734412994192986,696.611681558554,2.568913271666255,2539.8288566411584,normal,0
285.53367756761867,7.832910916985415,50.024505753414296,38.274405388105734,713.9063628144676,2.520641632486868,2118.484627768574,overvoltage,1
230.42497009217308,8.338466862358825,49.971450496832496,45.64204875280218,690.8920533595169,2.5724420724760484,1841.1716700591055,normal,0
231.14381417024293,9.768774848695807,50.01639371913065,41.41962491111526,703.1239039728538,2.126703038363302,2164.4247462039334,normal,0
230.08406656107763,9.885582593804733,50.06313452275614,40.65752190072865,698.7358901078213,1.9678029119908698,1993.5173076359165,normal,0
226.85647934339053,7.605036727033649,49.980076806900065,41.66445721648602,711.0888834779181,2.673652943710639,1585.1576885282584,normal,0
230.45455091524394,13.478560736271426,50.060866319881875,43.71960834245602,697.4527978150228,2.827421534200223,2778.326895203068,normal,0
230.077310581085,11.291410030105498,50.04453637367469,42.99835466422987,706.9493161070476,1.8054886816707247,2322.8743504646636,normal,0
231.96685418351416,9.986963503962166,49.93227604038859,40.200016839899085,694.7220067127269,3.05871004890351,2172.5109899329555,normal,0
229.94959652748713,9.021656285446559,49.932399929282155,37.78673350281785,690.8871402874457,3.5716524600191732,1968.8655834977144,normal,0
228.01326554202623,11.980443001382852,49.97799112994253,43.16362239349124,695.5277681696878,3.202932008472272,2516.530261316799,normal,0
228.13753584295824,10.47455037855897,50.03058246688117,41.48805906773875,702.7428119360912,2.7708579478021926,2196.356938745865,normal,0
229.4934722443911,10.72569988472776,50.04076863327902,42.21306209500928,691.8089778592225,2.2037919286037937,2257.925425085682,normal,0
227.56117671406903,7.981833092046784,50.00431048354705,40.54332865091295,693.9306741652899,3.0824913771933753,1614.2053314308337,normal,0
253.25133206330938,9.77634752325186,50.00126178714418,46.39978953954888,771.8307564802959,2.1040478396455766,2188.816959361155,sensor_bias_attack,1
230.76558005526806,11.175914931636626,49.98848012436004,43.6436207083952,695.0023368068709,2.1453979460428183,2336.621170094927,normal,0
230.10672943095386,9.664490615778968,49.99061527845917,46.316199750086746,718.1276243689126,2.911718610316078,1909.3943683104667,normal,0
229.26831166946798,11.54319683761394,50.018707135092285,45.149255397829904,694.7537024115044,2.708156736362016,2464.724992718951,normal,0
226.89303874152256,9.900000847604064,50.040802936657194,43.07491631758777,702.6397245882498,2.7345378591209197,2003.95430255567,normal,0
234.04196972484067,9.0113301463585,50.001483344445994,40.921932554072505,683.933410706021,2.815604143264708,2048.4590953223533,normal,0
230.32894326372204,8.563534773492115,50.006640842035864,79.78390638291671,687.2606890172356,3.4332955426312877,1812.2386676686147,temperature_anomaly,1
160.39471912590906,14.566600283212843,50.04778769860228,38.71453176026151,697.5782759812569,2.5155607387393637,2147.057277769961,voltage_sag,1
229.18881033258992,9.77634108884738,50.0285329332962,38.624440373354574,701.689273577816,3.4014636099743996,2061.710192199936,normal,0
252.60483205261662,10.607927091615347,49.978889768883626,45.57053413857454,753.549085348642,2.9686293132732833,2425.749082082513,sensor_bias_attack,1
230.4098068490381,11.228091732937946,50.09721212410933,43.858156926257465,699.7418301870805,2.3495436994855097,2351.7798501441916,normal,0
229.99831070863112,9.08921816320828,49.93900688066864,41.33338342448734,706.9788967329065,2.533536995470966,1867.291885921241,normal,0
231.4858188382058,9.269981679961052,49.96972351102782,45.14724610850479,700.9574016646088,1.7851069581952475,2036.196457530998,normal,0
229.78400422268064,11.970316211024437,50.09044694114432,42.53848008122321,696.759318657649,1.9526371613146096,2293.074796154034,normal,0
229.14690848587972,10.568406268980162,50.04617551598578,42.65647988688311,700.0664559416105,2.2894518369502608,2305.7437990082894,normal,0
226.9144872771762,25.461040582050664,50.03315181520643,50.26061289537463,703.0073868707943,2.3194491181223653,5270.861207311368,current_spike,1
226.35260510447338,9.308349702939472,49.96209303446786,45.27198265599742,697.7668208797826,1.307147403986609,1887.8782038525092,normal,0
233.01042887263299,11.181569785999915,50.02108730162528,40.137205145540065,694.6620338701521,1.7442603151282863,2502.807580289087,normal,0
230.78824767544143,12.37041174141463,50.04178038173085,41.197994395860434,702.5318110174413,1.808918196898678,2453.5465863033296,normal,0
234.432180994924,11.767869214767364,51.072766006570305,46.13718102970599,699.335251390512,13.078677738562117,2564.3347827390103,false_data_injection,1
235.51850600846768,9.883203148553788,50.00443294097228,44.09908148530951,705.2615539156952,3.015787488789383,2113.808947162461,normal,0
231.53454110575757,9.26053930482932,49.97456343114435,45.6867633457111,700.4179054641367,2.7325387952918434,1947.132153265388,normal,0
230.28448057919113,7.572297696360329,50.02095859241096,44.87673987736552,703.5536882330927,1.9918558110903986,1645.911801397351,normal,0
228.86551233788182,8.946692721365707,49.96386680032977,43.66351225243232,695.4399005413829,1.0624357923399612,1898.012583432162,normal,0
227.43342064127427,8.363015369483572,49.96738548830467,38.716322294824295,706.8469849686321,2.6883337841209003,1652.7118696725736,normal,0
232.17712394995615,8.72194675605333,50.006906959079366,43.200660717811566,698.5695881698653,2.911778795532934,1869.2773231333174,normal,0
226.84948364095786,12.736499574307835,49.9928363615653,44.51702944590218,696.2580626556191,1.6554399666104156,2614.2969082034947,normal,0
231.20732226003057,10.35239114938205,50.04460118497523,41.23627853029114,691.2748562059253,2.5931596527371954,2231.8827346332464,normal,0
228.9146885676675,9.137097425333845,50.044835506522446,43.44374586017724,701.9695976214304,1.4811050953811695,1852.1486822069276,normal,0
226.80932081169584,20.28909918546897,50.00904478420583,59.73775950154406,690.4005229669029,3.1690255417423128,4126.384547247854,current_spike,1
231.87525560374445,12.274460350572001,50.07945058721958,41.122974980377464,699.2642206157265,3.642343917720935,2733.067760251927,normal,0
225.5685711046627,10.199313833512251,50.02204697526376,63.13910771961295,701.9311210239822,2.7033749603326447,2219.9182750115874,temperature_anomaly,1
233.7111516255274,8.9550072827665,49.9480275341602,44.89616199217888,692.1788629837166,3.072941807401409,1881.480355272226,normal,0
233.91299039798145,9.070522041012559,49.62598946329073,39.48732906592437,708.4992945121967,14.69310859153751,1915.60602215913,false_data_injection,1
231.74555131792124,9.031463775230414,49.997855931685585,43.31657233861839,694.9754503278273,3.7898544086459376,1955.3506739410436,normal,0
234.7375565089449,29.67287934737916,50.008929517446994,49.77755428604482,704.7531843712475,1.80900710601281,6208.960082379386,current_spike,1
221.9814967006912,9.353545724141119,51.17523083879235,43.39249902842523,704.3516501984249,7.857166826040754,1932.522863134583,false_data_injection,1
230.32610645844022,11.031716877755295,49.94751671619336,40.43299897731789,697.6260741746764,1.7359858745475019,2248.365006566822,normal,0
226.6243294688605,10.821925606842424,49.99726049861493,41.20438917740983,713.0770451628091,3.5700398385527095,2192.4309101367508,normal,0
230.93761974194774,10.647861984699079,49.95466382799869,42.00480738074411,692.957752239936,2.4804803927464696,2134.84077845009,normal,0
225.75944802904203,10.864056892596778,50.03953446701014,39.39686547928865,691.8263196432173,2.7283268676044226,2246.626627281248,normal,0
231.0223742240063,9.583082595416567,50.02216144878858,39.29834532112892,693.6220330881583,2.2357692043628403,2037.3324599552175,normal,0
235.2579426636528,8.26662479061653,50.086908264944796,42.183759750768836,682.7973533951285,2.7587150232237243,1721.0108279887854,normal,0
231.70522857372447,7.76526763838503,50.00181227293939,45.05371144554756,702.8460869497509,3.3634671683121784,1616.0142031080454,normal,0
231.86111718179407,20.054958439313282,49.993430568704525,47.266780552170715,692.7046135819437,2.875673498800405,4308.048054463984,current_spike,1
230.51902141895667,9.161300395111994,50.08966099556545,43.527688614948666,716.7792326254109,3.0275230662205592,2044.7682988904317,normal,0
230.97197076881642,9.56677787832845,50.01547198217698,40.168373436038316,709.3460866738093,1.845236866050973,2027.303123312081,normal,0
231.12577243450022,10.637409332420626,50.05439183245219,44.40263771913912,703.5110450793895,3.183540511788881,2282.0298104682106,normal,0
232.32568756055215,9.283597889774743,49.929120418950056,42.447906049954064,708.7785089438254,2.985845513580128,1915.8292881907093,normal,0
231.19109990004648,10.244037429634853,50.01486369664581,44.0734734243333,711.7681351291096,2.824239365806456,2264.4041550610627,normal,0
231.11697668018093,9.853906651466904,50.04308613641729,44.165891611240255,704.1080584279009,2.9958734700133873,1967.0623721045017,normal,0
232.47125939562855,8.340686072688609,50.026926946886256,36.171068095414554,700.7295095517468,2.5456630227731325,1739.9244942565151,normal,0
232.157279138265,8.517191703022048,50.036969259438024,39.3730133007424,702.7486812304381,2.1521962159402497,1832.5357425740551,normal,0
229.89252576000214,6.380342504175747,50.0125176534596,41.6924968929041,701.474704529634,3.192685148595535,1362.0987473049058,normal,0
222.163412605042,8.711035183312115,49.96236238428028,39.79365954662319,698.6869177766832,1.747053700175289,1775.7205234656428,normal,0
226.69801620729692,10.824240353601827,49.94379533831726,43.11919525143669,700.590350499846,3.3566761983280946,2277.6100547777737,normal,0
186.6065355664256,12.631460070797043,49.9631480873548,44.26024032351444,700.1578265529457,2.384365566116627,2131.6314954625136,voltage_sag,1
227.55868181525636,9.936734348795035,48.9646867487477,40.14877543806588,697.0722428501424,12.804144557988563,2109.578945433171,false_data_injection,1
228.52139315652678,9.580329640824672,49.96014774434896,44.84261831150296,703.7903933561397,2.657661618377634,2048.523419350158,normal,0
231.01962608357812,9.884998600428572,50.04452832402355,42.8745856431653,684.8857858012225,2.6590500703730013,2097.0711184400593,normal,0
233.50861444188166,10.115268566940932,49.951374554816056,45.81478909718582,699.54347773634,2.648600187093367,2181.2068648913196,normal,0
